Review,Product,Review Text,Valence,Action,Object,Feature,Ability,Agent,Environment,0,Valence Checked,Action Checked,Feature Checked,Ability Checked,Agent Checked,Environment Checked,Object Checked,_merge
http://linked.aub.edu.lb/actionrec/Review/49dab19f8bf4a3dc0edcabb49071e4f1,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}","{'Nice all in one. Does everything I need, with enough hard drive and memory for my needs.'}",positive,WorkAction,WorkTasks,Processor,WorkingAbility,Person,Universal,,positive,WorkAction,Processor,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/78cee3c81e5fbf010aa420b5027e9536,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}","{'I love my new computer!I didn""t realize just how slow things were until I purchased new.Fast and so user-friendly, tooI couldn""t be happier'}",positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,Speed,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/5be872759284b553f7a8b0bfef0992c1,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'I had a bad experience with the dou computer. Did not work. Iam retur it back'},negative,WorkAction,WorkTasks,Hardware,WorkingAbility,Person,Universal,,negative,WorkAction,Hardware,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/97fbc5fb1d8cef177af8985da071badd,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'It does what a computer is supposed to do. It start quickly and it connects to the internet.'},positive,StartAction,WorkTasks,Speed,StartingAbility,Person,Universal,,positive,StartAction,Speed,StartingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/078ba67f8f546c9b80d328dc8aad6d53,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}","{'I LOVE this all in one computer! I have hesitated getting one since I always thought I needed a CPU for a REAL computer. How wrong I was. I am 85 years old and I have adapted to this computer and love all the extra space I have on my desk! Why didn""t I get one sooner?'}",positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,SmallSize,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/5e86f8d6e8ed4052eb0f5b60613112f0,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}","{'Computer was very easy to set up and use. Reasonably priced and powerful enough to meet our basic computing needs. My only criticism is that USB ports are in the back of the unit, requiring the unit to be turned to get to the ports. Problem was solved with a USB extension cable.'}",positive,UseAction,WorkTasks,,UsingAbility,Teacher,Home,,positive,UseAction,ProcessingUnit,UsingAbility,Teacher,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/cd1ae80b360f251c125a7552e43dc033,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}","{'Nice AIO. Surprisingly fast. Like the touchscreen especailly for enlarging online photos to see more detail. We use it mainly for browsing, paying bills online, etc., and occasionally for streaming video. We are not gamers, so I can""t speak as to that aspect, but for our purposes, it is very good.'}",positive,WorkAction,WorkTasks,TouchScreen,WorkingAbility,Person,Home,,positive,WorkAction,TouchScreen,WorkingAbility,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/4590f0e8ea38b25d61415a7a58388d43,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'I love my new computer the touchscreen is great and this computer runs so fast'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,Speed,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/4ee9133b21730e9c9f87d4f266f6f57c,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}","{'It is easy to use, it its fast to load and I really like to HI D screen.'}",positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,EaseOfUsing,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/c7cee656c9638c0ae377c2d9e8742bb5,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'Great product and great access in web browsing. Fast and easy browsing'},positive,BrowseAction,Websites,Speed,BrowsingAbility,Person,Universal,,positive,BrowseAction,Speed,BrowsingAbility,Person,Universal,Websites,both
http://linked.aub.edu.lb/actionrec/Review/6dc7be54127d855b3077ab94c80bfcbd,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'Works great for what i need. Easy setup with all pieces in box. Arrived as scheduled'},positive,UseAction,WorkTasks,EaseOfUsing,UsingAbility,Person,Universal,,positive,UseAction,Setup,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/b07259d865ddc3c38b763c21a7cc998f,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'This computer is the perfect fit for my needs. It is definitely an upgrade from my old computer and I am enjoying the speed for which I can do all my tasks/work.'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,Speed,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/20a7c07a1181a92902e05dca26019983,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'My old HP (8yrs old) just suddenly died. Took it to Geek Squad to check it out. Picked up this new HP All in one. Great purchase!!  Highly recommend!! Really fast!!'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Home,,positive,WorkAction,Speed,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/eb16bd44b5c105bf7f5e7a80f1336b38,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'Well priced and I was able to assemble it by myself.  The features were explained as I considered this and other similar products.  The screen and the speakers are of high quality.'},positive,AssembleAction,WorkTasks,,AssemblingAbility,Person,Universal,,positive,AssembleAction,Setup,AssemblingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/bf15441e9083a69ded85d0c4f9b10b81,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'Excellent would highly recommend for college students doing online classes'},positive,StudyAction,Work,Lightweight,StudyingAbility,Student,Home,,positive,StudyAction,LaptopModel,StudyingAbility,Student,School,Work,both
http://linked.aub.edu.lb/actionrec/Review/5904c00a473a08ee4024084e6bc07920,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'This computer is super quick. It is so simple and easy to use with so many advantages.'},positive,UseAction,WorkTasks,Speed,UsingAbility,Person,Universal,,positive,UseAction,Speed,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/22da90ac4711d830ffd051530841f896,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}","{'It""s great, fast, just what I needed! It was simple to set up, that was important.'}",positive,WorkAction,WorkTasks,Applications,WorkingAbility,Teacher,Home,,positive,WorkAction,Setup,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/0e7b2a859d8a8fb18af5f6303039497d,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'This computer all in one is very fast and secure. I think it is a good purchase.'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,Speed,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/ddf7ac78e6e91c864c9f7be33a3bf76b,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'Great computer. Easy to use. Has everything we need.'},positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,EaseOfUsing,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/00ca266f5d1bb29dd6c6867a16a8bf65,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'Excellent in every aspect ! Everything works as advertised!!'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,EaseOfUsing,WorkingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/50c7dedb508f6995832750bcb721453d,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}","{'Great All-in-one Touch-Screen computer, that""s easy to use and has enough memory for all my work needs..'}",positive,UseAction,WorkTasks,EasyToUse,UsingAbility,Person,Universal,,positive,UseAction,EasyToUse,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/260665cdb820de5a8a8020e42cb7f80e,"{'HP - 24"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 5 - 8GB Memory - 1TB SSD - Jet Black'}",{'Easy assembly and setup. Nice sized monitor. Much faster than the one it replaced with better memory.'},positive,UseAction,WorkTasks,Speed,UsingAbility,Person,Universal,,positive,UseAction,Speed,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/e8f8b137a336ab4e8e9f9ca0c7e8f212,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'This has an excellent speed. This new m3 chip introduced by apple has made my work much easier and faster. I am loving this product by apple. It has a thick body as compared to other models but that is what keeps the system cool and never heats unless you overuse it. It has got great performance when it comes to speed compared to m2 and m1 chips'},positive,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,,positive,WorkAction,Speed,PerformingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/43b0470bb64a9ffe1375504797a00b93,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Upgraded from my 2020 i5 to the m3. noticeably faster and better batter. good to have some ports back.  larger screen is better. it is a bit heavier.'},positive,WorkAction,WorkTasks,ScreenSize,WorkingAbility,Person,Home,,positive,car,weigh,UsingAbility,Person,Home,Design,both
http://linked.aub.edu.lb/actionrec/Review/f3d6abd9621a50f43fecc380da163b4a,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Purchased this MacBook to replace a 2017 model for our son. He is thrilled with the machine and the overall performance. It is the latest of several MacBooks in our family and we are consistently pleased!'},positive,TeachAction,WorkTasks,Applications,TeachingAbility,Person,Home,,positive,rep,perf,perf,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/c8081f644408de5ecc19c7c482c969b8,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Love this new Macbook Pro. It is very fast and the screen quality is a big improvement from my older macbook.'},positive,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Person,Universal,,positive,WorkAction,scr,vi,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/c8081f644408de5ecc19c7c482c969b8,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Love this new Macbook Pro. It is very fast and the screen quality is a big improvement from my older macbook.'},positive,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Person,Universal,,positive,WorkAction,scr,vi,Person,Universal,wo,both
http://linked.aub.edu.lb/actionrec/Review/6bc1f6b7aebdb932406fc688173d8fff,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'My last Macbook Pro was the May 2020 model and this one blows that one out of the water. Really enjoying the M3 chip and its speed.'},positive,WorkAction,WorkTasks,ProcessorSpeed,WorkingAbility,Person,Universal,,positive,WorkAction,ProcessorSpeed,pr,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/63eebc838f92c11b1c4f6a3cb59ffc2e,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Outstanding in every way.  Zero issues. Super fast.  Easy to use.'},positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,UseAction,use,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/8ed6e3b6a55c98fd5f283feef5de064a,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'GReat computer, I love this computer. This computer is better than any windows computer since it is so well optimized. I think anyone who wants to be affianced should buy this macbook.'}",positive,WorkAction,WorkTasks,OperatingSystem,WorkingAbility,Person,Home,,positive,WorkAction,per,perf,Person,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/c6af2a29d12d57301373a4a8a8de6dc4,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Overall all give it 5 stars because I was dreaming about it for so long. Just a little disappointed cuz it doesn^t have usb connector and you have to buy it separately also it^s not touch screen.'},negative,ConnectAction,TVObject,USBCardDriver,ConnectingAbility,Person,Universal,,positive,tou,tou,tou,Person,Universal,work,both
http://linked.aub.edu.lb/actionrec/Review/17d066dff7621a5935f2a2a0d71eecfd,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'I would recommend my apple laptop because of its sleek design and effectiveness'},positive,UseAction,WorkTasks,,UsingAbility,Person,Universal,,positive,rec,displ,UsingAbility,Person,Universal,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/266103e5327f7cea93f577f05b0ea00a,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'Good laptop for any kind of work(coding, editing and screening also)'}",positive,EditAction,MediaObject,,EditingAbility,Person,Universal,,positive,EditAction,gra,EditingAbility,Person,Universal,MediaObject,both
http://linked.aub.edu.lb/actionrec/Review/266103e5327f7cea93f577f05b0ea00a,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'Good laptop for any kind of work(coding, editing and screening also)'}",positive,EditAction,MediaObject,,EditingAbility,Person,Universal,,positive,EditAction,gra,EditingAbility,Person,Universal,edi,both
http://linked.aub.edu.lb/actionrec/Review/ccc1b02d5cf72f97b4401ee0d01c1f9d,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Easy  to use and  nice to use outdoor? I like the thickness of the computer thank you so much.'},positive,UseAction,WorkTasks,SlimBody,UsingAbility,Person,Outside,,positive,UseAction,weig,UsingAbility,Person,Outside,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/9c41072049748023f298f91e5c28fa30,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'This computer has all the features I wanted and performs great'},positive,WorkAction,WorkTasks,Applications,WorkingAbility,Teacher,Home,,positive,PerformAction,perf,perf,Teacher,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/09f8122ca7c1f9d3046ca59931e4a150,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}",{'Sleak and simple to utilize. Perfect for scholars of all ages.'},positive,WorkAction,WorkTasks,,WorkingAbility,Teacher,Home,,positive,UseAction,EaseOfUse,using,Teacher,Home,WorkTasks,both
http://linked.aub.edu.lb/actionrec/Review/60c5d486ff44abcd981c7639be078d4d,"{'Apple - MacBook Pro 14"" Laptop - M3 chip - 8GB Memory - 10-core GPU - 512GB SSD (Latest Model) - Space Gray'}","{'Loving it! Perfect for college student. However, it is not good professional creator. Jt inly has 8 g of ram.'}",positive,StudyAction,Work,Applications,StudyingAbility,Person,School,,positive,use,qual,using,Person,School,Work,both
